street_name,lat,lon
Bystrek Drive,41.582745,-72.70049
Hull Street,41.279324,-72.527916
Walnut Drive,41.7281,-72.42908
Hamilton Avenue,41.528423,-72.05438
North Shore Road,41.52273,-71.97864
Dock Road,41.45132,-72.46171
Jansen Lane,41.381256,-72.88993
Farrell Road,41.532696,-73.01047
Leslie Lane,41.136234,-73.49332
Bonneville Street,41.80288,-71.87489
Slade Ter,41.593567,-73.07803
Blue Ridge Lane,41.379818,-72.88619
Merwin Brook Road,41.476006,-73.37719
Lepage Road,41.817772,-72.65991
Water Street Private Way,41.983257,-72.51682
Wilmot Avenue,41.241405,-73.220634
Truman Street,41.197273,-73.21411
Woodhaven Drive,41.283985,-73.24132
Ledyard Street,41.73429,-72.668015
Applewood Drive,41.51697,-72.88135
South Avenue,41.53622,-72.81383
Cleveland Ter,41.094196,-73.42512
Laurel Lane,41.07833,-73.5035
Catalpa Road,41.384037,-72.07315
Beverly Drive,41.346607,-72.85949
Sawyer Drive,41.70567,-72.29447
Elm Street,41.317524,-73.09873
Judd Avenue,41.820816,-71.881004
Millard Street,41.67104,-72.76022
White Birch Court,41.480656,-72.04994
East Road,41.262836,-72.514305
Cedar Lane,41.686222,-71.912155
Gracie Lane,41.103573,-73.470764
Thimble Rock Road,41.49888,-72.65037
Ash Road,41.50219,-73.07751
Bittersweet Lane,41.35651,-72.2076
Homestead Avenue,41.48703,-73.04724
Canterbury Arms,41.587856,-73.41883
Crescent Drive,41.740654,-72.613686
Country Club Road,41.565453,-72.726585
Yale Court,41.970177,-72.594826
Hendrie Drive,41.027046,-73.57191
Wayside Lane,41.282,-73.41416
Dusty Lane,41.67261,-72.68635
Foster Avenue,41.7014,-72.194565
Beard Drive,41.571434,-73.40305
Barbara Drive,41.23351,-72.99893
Strollo Court,41.537933,-72.921745
Jeffrey Drive,41.733467,-72.58513
Old Gate Road,41.534313,-72.84648
East Harold Street,41.805595,-72.689026
Forest Avenue,41.40908,-73.44649
Country Walk,41.295933,-73.11562
Church Street,41.28506,-72.35848
Rennison Road,41.250755,-73.168144
Eaton Street,41.184853,-73.20965
Eugene Drive,41.11819,-73.39069
Fair Acres Circle,41.378803,-71.960464
Masseek Street,41.75404,-72.66253
Thames River Place,41.506252,-72.09039
Grandview Road,41.202442,-73.24502
Chapel Street,41.712498,-72.97377
Jackson Street,41.72467,-72.202156
Mountain Brook Drive,41.467464,-72.93069
Holly Lane,41.601227,-73.39554
Day Road,41.78257,-73.35126
State Highway 34,41.301937,-72.92617
Buck Mountain Court,41.48204,-73.51855
Cove Lane,41.3428,-71.97702
Old Colony Court,41.102287,-73.51949
Marion Road,41.54025,-72.9302
Cavendish Lane,41.403103,-71.85196
Highland Ridge Drive,42.009808,-72.62622
Old Stagecoach Road,41.976646,-72.79039
River Road,41.52648,-72.85808
Stone Ranch Road,41.35459,-72.26022
Congress Street,41.182064,-73.19091
Dowd Court,41.302505,-72.70545
Ravine Lane,41.800503,-72.29069
Rosalyn Drive,41.607204,-72.87331
Haley Road,41.402496,-71.99952
Booth Hill Road,41.270355,-73.176926
Clinton Street,41.532326,-72.78201
Ye Olde Road,41.467434,-73.44796
Tremont Street,41.67808,-72.7782
Island Lane,41.00827,-73.64094
Johnson Road,41.631027,-73.0277
Dahle Road,41.56924,-73.4246
Marldon Drive,41.451283,-73.42495
Rugby Street,41.038513,-73.53941
Rue Nicole,41.89549,-73.012215
Mayflower Road,41.878555,-72.63909
Broad Street,41.131626,-73.428925
Cady Road,41.904655,-71.81608
Stony Hill Circle,41.521503,-72.89368
Quintard Avenue,41.090588,-73.41402
Valley Road,41.156254,-73.12631
Myra Road,41.24142,-72.99126
Tryon Street,41.633587,-72.627594
Birch Hill Lane,41.697838,-73.496124
Hauser Street,41.1873,-73.09184
Forest Lane,41.818363,-72.87596
Cricket Lane,41.71093,-72.74895
Parkview Street,41.522926,-72.818924
Apple Drive,41.439316,-73.136635
Ridgewood Drive,42.01558,-72.749016
Eleanor Lane,41.123302,-73.4368
Marsh Road,41.84734,-72.22492
Maple Avenue North,41.1437,-73.31258
Saltonstall Place,41.277424,-72.86297
Fuller Way,41.632652,-72.74362
Halsey Road,41.65583,-72.758026
Village Gate Drive,41.562485,-72.85144
Church Street South,41.13638,-73.329216
Unnamed Street Private Driveway,41.561977,-72.96917
Pike Lane,41.794018,-71.8421
Wildrose Lane,41.26935,-73.155174
Lewis Avenue,41.273106,-72.48184
Woodvale Road Exd,41.27758,-72.799934
Haddon Street,41.1575,-73.22528
Fairway Drive,41.699932,-72.76694
Arch Road,41.80157,-72.85443
June Avenue,41.122406,-73.433365
Reed Circle,41.866676,-72.65201
Polly Lane,41.574913,-72.20179
Virginia Drive,41.605488,-72.86709
Water Street,41.09524,-73.41554
Deans Mill Road,41.36373,-71.92666
Conrad Street,41.357765,-71.98223
Jamestown Road,41.243965,-73.0983
State Highway 67,41.386456,-73.024536
Country Club Circle,41.224133,-73.11695
Keeny Road,41.385708,-72.315735
Unnamed Private Drive,41.543842,-72.93049
North Farms Road,41.775696,-72.84701
South Colony Street,41.442043,-72.831215
Dunbar Hill Road,41.358402,-72.953186
Ely Place,41.90048,-72.78921
Pearl Street,41.201458,-73.065186
Beach Vw Exd,41.57329,-71.79397
Monroe Tpke,41.33634,-73.20752
Downing Circle,41.836548,-72.74434
Harbourside Drive,42.014496,-72.61323
East Broadway,41.19686,-73.07398
Schoolhouse Road,41.54634,-72.89829
Dana Street,41.28505,-72.95556
Stanley Avenue,41.59491,-73.08258
Cedar Court,41.514553,-72.88904
Wyndcliffe Park,41.808735,-72.76672
Carol Circle,41.65535,-73.04891
Sigwin Drive,41.23822,-73.054634
Lee Street,41.53231,-72.628586
Havey Lane,41.629395,-71.95347
Edith Place,41.502388,-72.87443
Chipmunk Lane,41.3665,-73.50991
West Avenue,41.073364,-73.490234
Walnut Hill Road,42.0006,-72.93729
Red Rock Ter,41.360363,-72.92627
Terwilleger Road,41.79767,-71.82467
Pond Road,41.890602,-72.640915
Silver Hill Road,41.26291,-73.32125
Strawberry Hill Road,41.156742,-73.49229
Quinnipiac Avenue,41.30753,-72.8845
Manfreda Lane,41.471294,-72.84376
Chestnut Court,41.653652,-72.664246
Dewberry Road,41.54752,-72.98775
Lorraine Road,41.3425,-72.05423
Main Street Anx,41.289062,-72.8946
Mcintyre Road,41.452812,-73.53503
Forest Ter,41.26806,-72.96342
Ridge Road Trail,41.306656,-72.581085
Cornflower Drive,41.22408,-73.00802
Pine Street,41.54044,-72.80966
Jennifer Lane,41.22808,-73.08733
Town Line Road,41.668213,-73.19147
Keeler Road,41.53122,-73.34721
Farmer Drive,41.883858,-72.67765
Boston Hill Road,41.727,-72.394516
Wheeler Road,41.519745,-73.10992
Robertson Drive,41.4026,-72.91155
Mountain View Drive,41.70711,-72.72284
Pr Drive,41.16422,-73.27904
Stanwich Road,41.465343,-73.52809
Sheldon Drive,41.44156,-73.09344
Street Johns Road,41.224503,-73.446526
Nolan Drive,41.833942,-72.74678
Stone Ridge Way,41.16249,-73.237885
Thompson Pike,41.881638,-71.87065
Forest Lane,41.45318,-73.520454
Lounsbury Road,41.235836,-73.203995
Ruggles Road,41.271145,-72.69935
Bushy Hill Road,41.344685,-72.460335
Burnt Hollow Court,41.511738,-72.89476
Forest Drive,41.691273,-72.71126
Massasoit Road,41.51717,-72.73632
Lovers Lane,41.28155,-72.58456
Strawberry Hill Avenue,41.067814,-73.53362
Kelsey Avenue,41.26324,-72.95631
Mayflower Hl,41.984097,-72.3259
Lucille Street,41.52861,-73.057045
Nod Way,41.81279,-72.813866
Dewing School Road,41.965393,-72.08844
Tumble Brook Road,41.66663,-72.66769
River Road,41.43577,-72.89548
Highland Sq,41.80815,-72.85195
State Line Hill Road,42.030327,-73.14613
Garden Drive,41.646996,-72.87802
Alice Drive,42.023357,-71.939285
Wheeler Road,41.08271,-73.63116
Marlon Place,41.626686,-72.65064
Evergreen Road,41.688686,-72.742516
Mustang Drive,41.270164,-73.1011
Noble Street,41.034092,-73.55049
Ruane Street,41.1376,-73.26142
Lester Avenue,41.374516,-71.83632
Christopher Lane,41.516193,-72.84215
Wynwood Road,41.437286,-72.13356
West Hills Road No 2,41.351604,-72.43379
State Highway 17,41.56678,-72.65178
Lynwood Drive,41.56965,-72.97935
Glen Gorham Lane,41.062126,-73.4801
Brass Lantern Road,41.82128,-72.87248
Meadowcrest North,41.821938,-73.199844
Locust Street,41.561672,-73.02847
Cherry Lane,41.6993,-72.207924
Ellis Road,41.59406,-72.51324
Shadyside Lane,41.224163,-73.03
Fern Street,41.750927,-72.51048
Whitney Avenue,41.350517,-72.91145
Sandy Place,41.810024,-72.92746
James Street,41.7585,-72.7118
Henry Street,41.74173,-72.68899
Lille Street,41.717426,-72.68607
Jefferson Court,41.673836,-72.70216
Horseshoe Drive,41.952393,-72.75038
Finch Street,41.21055,-73.09629
Hollister Drive,41.7405,-72.62488
Laura Road,41.4021,-72.93159
Hope Lane,41.72422,-72.5274
Woodland Lane,41.418808,-72.08602
Hillcrest,41.823647,-72.50673
Howard Street,41.188477,-73.1524
Roseton Road,41.474922,-73.53321
Valley View Drive,41.60454,-72.680374
Ledge Hill Road,41.36663,-72.728035
State Highway 34,41.3943,-73.2247
Iroquois Road,41.51301,-72.73749
Eleanor Road,42.009422,-72.58906
Cornell Road,41.82594,-72.28889
Old Coach Road,41.56331,-72.51643
Wilton Hunt Road,41.179764,-73.40334
Birch Street,41.915718,-73.08603
Diamond Avenue,41.374615,-73.41943
Cantor Drive,41.72485,-72.239296
Fairway Court,41.389275,-71.860245
Winchester Drive,41.608185,-72.69536
Oakland Ter,41.78292,-72.69383
Chatfield Drive,41.955536,-73.46774
Spruce Mountain Ter,41.3647,-73.48216
Mott Lane,41.510094,-72.407455
Bedford Avenue,41.73006,-72.62659
Abbott Road,41.870308,-72.49685
Peter Road,41.578846,-73.24127
Spring Valley Road,41.392967,-71.99874
Pine Tree Lane,41.806038,-72.80781
Patchen Lane,41.229298,-73.36249
Glenwood Drive,41.00361,-73.635864
Juniper Lane West,41.70637,-72.54705
Anthony Drive,41.25466,-72.89424
Platt Place,41.21571,-73.20098
River Oaks Lane,41.12348,-73.33494
Beech Hill Road,41.842518,-73.21354
Lees Lane,41.156357,-73.36399
Water Way,41.349144,-72.94856
Kent Lane,41.83893,-72.51764
Oak Avenue,41.497746,-72.92068
Volovski Road,41.801956,-72.91766
Garner Street,41.103043,-73.42216
Round Hill Club Road,41.065933,-73.65809
Church Street,41.720245,-72.82908
Griffith Road,41.04787,-73.579636
Apple Blossom Lane,41.415184,-73.44585
Parallel Street,41.125202,-73.43196
Judd Avenue,41.675762,-72.75803
Ledgecrest Avenue,41.68061,-72.7714
Richmond Road,41.06077,-73.44326
State Highway 127,41.224598,-73.18796
Applegate Lane,41.516003,-73.202644
Pastors Walk,41.34976,-73.273
Bacon Pond Road,41.53712,-73.1965
Riggs Street,41.350445,-73.089745
Railroad Avenue,41.594532,-72.05099
Centerview Drive,41.29523,-73.15128
Lexi Lane,41.680943,-72.89051
Osborne Hill Road Exd,41.402664,-73.22176
Fir Drive,41.396843,-73.511314
Oneill Court,41.32732,-73.54107
Winchester Road,41.91424,-73.11331
Airline Trail,41.61734,-72.36007
Springview Avenue,41.117584,-73.42141
Bartlett Avenue,41.130577,-73.43596
Hartford Avenue,41.267918,-72.64056
Birch Road,41.85993,-72.86922
Artizan Street,41.551453,-72.78414
Perimeter Road,41.33132,-72.187584
Stedman Road,41.83297,-72.98795
Regent Ter,41.19486,-73.10757
Chelsea Court,41.58108,-72.74244
Woodbine Street,41.075363,-73.44372
Oriole Circle,41.243813,-73.17072
Lanyard Lane,41.31608,-72.157555
East Aspetuck River,41.62196,-73.40044
Chester Court,41.450302,-72.24387
Tunxis Trail,41.770424,-72.340126
Emerson Street,41.329636,-72.96459
Belmont Place,41.844364,-72.661354
Nutmeg Drive,41.429443,-72.07719
Sawmill Road,41.700935,-73.044685
Pleasure Hill Road,41.64611,-72.144905
Sunnycrest Road,41.235775,-73.20114
Munson Street,41.321877,-72.93057
Florida Road,41.99935,-72.4414
West Street,41.598553,-72.511826
Heather Lane,41.4576,-73.36859
Litchfield Tpke,41.699715,-73.28299
Chestnut Drive,42.023464,-72.75321
Fawn Drive,41.341946,-73.03684
Moreland Avenue,41.689846,-72.730934
Hawkins Road,41.922195,-71.879974
Alpine Drive,41.82611,-72.54386
Meadows,42.02879,-72.558945
Park Avenue,41.837845,-72.670105
Garfield Avenue,41.37217,-72.9001
Hickory Knoll Drive,41.26079,-73.28339
Donna Drive,41.767464,-72.91033
Mac Alpine Way,41.426548,-73.48589
Fawnwood Road,41.410202,-73.24928
Mattes Road,41.38184,-72.92277
Pond Road,41.637634,-72.88547
Cherry Hill Ter,41.651768,-72.71729
Martin Dale,41.04243,-73.61767
Sheepskin Hollow Road,41.450687,-72.38163
Woodside Avenue,41.563053,-73.06076
Plungis Road,41.637665,-73.13977
State Highway 173,41.66183,-72.72475
Cedar Grove Road,41.261078,-72.68197
Shoddy Mill Road,41.697903,-72.52602
Highland Drive,41.539974,-73.05853
Knollwood Drive,41.659245,-72.81096
Congress Avenue,41.541077,-73.048386
Woodmere Drive,41.263973,-73.18578
Commonwealth Avenue,41.711292,-72.71679
Crestwood Lane,41.6965,-72.88059
Goodwin Street,41.06974,-73.52308
Hi Lea Farm Road,41.534206,-72.35334
New Haven Road,41.50088,-72.97858
Shady Rest Boulevard,41.448627,-73.27589
Diamond Street,41.329544,-72.949066
Ridgewood Road Exd,41.53019,-72.335785
Ridge Road,41.483135,-72.83339
Riverview Drive,41.135742,-73.43229
Thrall Road,41.847466,-72.48763
Foothills Drive,41.79414,-72.81516
Deer Ridge Road,41.379322,-71.941666
Paugassett Lane,41.29861,-73.13567
Lakeside Drive,41.349895,-72.300705
Frog Hollow Road,41.332836,-72.258286
Copper Kettle Road,41.25904,-73.10602
Black Pond,41.527092,-72.74532
Forestview Drive,41.603832,-73.005646
Us Highway 202,41.39099,-73.53992
John Brook Road,41.657192,-72.05024
Dulan Drive,41.14964,-73.58159
Grammar School Drive,41.419456,-73.504616
Curiosity Lane,41.35919,-72.40615
State Highway 111,41.31031,-73.21329
Ridgewood Drive,41.789585,-73.06625
Colony Beach Club Road,41.246956,-72.88683
Wickett Street,41.87674,-72.96797
Lorena Street,41.099846,-73.400635
Rackett Lane,41.345535,-72.3917
Wippoorwill Lane,41.97733,-72.32915
Jewell Road,41.890724,-73.089134
Birchwood Drive,41.371532,-71.85716
Pierpont Street,41.176453,-73.18091
David Drive,41.288048,-73.09814
Old Division Street,41.52841,-72.07955
Wyld Wood Road,41.237198,-73.326195
Isabellas Place,41.823544,-71.877235
Botsford Place,41.228634,-73.2176
Yellow Pine Circle,41.52393,-72.675835
Bayview Ter,41.27253,-72.576904
Sutton Drive West,41.064747,-73.51689
Sunset Road,41.236702,-73.27256
Summer Street,41.33393,-73.09063
Rowley Road,41.5765,-73.15773
Broad Street,41.671787,-72.91022
Warren Tpke,41.94681,-73.3637
Dean Avenue,41.927284,-72.62016
Bronson Drive,41.440243,-73.447
Tanglewood Road,41.241646,-73.109955
Industrial Avenue,41.536045,-72.896835
Love Lane,41.792744,-72.68201
Hoop Pole Lane,41.25556,-72.86461
High Rise Road,41.436394,-73.44746
Carlisle Place,41.03521,-73.54927
Old Plainfield Road,41.700245,-71.96679
Saw Mill Road,41.27225,-72.96823
Spring Street,41.57496,-73.414024
Orchard Drive,41.134407,-73.49252
Rolling Ridge Road,41.394882,-72.890594
Lead Mine Road,41.9573,-72.17762
West Point Ter,41.73702,-72.74572
Deer Ridge Road,41.36368,-72.576614
Frances Hunter Drive,41.316654,-72.929825
Wild Rose Court,41.604458,-72.68049
South Ridge Lane,41.616226,-72.640594
Earl Avenue,41.21103,-73.19524
Starr Road,41.350845,-73.383965
Hoppen Road,41.85122,-72.99486
Stein Road,41.89219,-72.45194
Blue Mountain Rdg,41.13177,-73.40813
Connolly Drive,41.307594,-72.385445
Reeds Gap Road West,41.416485,-72.755
Wilton Crst,41.183624,-73.427704
Edgehill Avenue,41.583294,-73.04393
Garden Street,41.541306,-72.80986
Foxwood Court,41.502686,-72.91993
Lee Road,41.31376,-72.14498
Lake George Road,41.463203,-73.355415
Boston Post Road,41.30335,-72.374435
Townline Road,41.362938,-72.8919
Palmorr Place,41.700047,-72.9317
Spruce Lane,41.759212,-72.77184
Cedar Street,41.528694,-72.07936
Curtiss Road,41.711723,-73.357735
Ridgeview Drive,41.850086,-72.7441
Kelsey Avenue,41.358696,-72.30523
Coleman Road,41.19084,-73.25074
Palma Circle,41.597897,-73.01584
Queens Grant Drive,41.16373,-73.30719
Bernlou Drive,41.440723,-73.52137
North Shore Way,41.334576,-71.953064
Upland Ter,41.33136,-73.062805
Hales Road,41.121895,-73.35029
High Hill Circle,41.83156,-72.83272
Park Lane,41.430656,-73.399
Beacon Manor Circle,41.465317,-73.025246
Farm Hill Road,41.25308,-72.982445
North Cone Road,41.57675,-72.5413
West Pearl Road,41.831543,-73.08342
Sienna Drive,41.721245,-72.88845
Gale Road,41.836643,-72.77449
Melrose Court,41.394535,-72.90261
South Reid Street,41.567837,-73.03707
Michael Street,41.689552,-72.894615
Old Fish House Road,41.374413,-73.16481
Snake Hill Road,41.759632,-72.28771
Jamaica Road,41.30508,-72.57709
Mimosa Place,41.3151,-73.49694
Fieldstone Ter,41.478485,-73.09513
Tutko Road,41.838078,-72.15481
Evergreen Lane,41.605568,-72.85019
Summit Road,41.523003,-72.96432
Browns Road,41.761105,-72.23105
Marion Place,41.998516,-72.512886
Drive Nott Road,41.60417,-72.1445
Landers Road,41.734333,-72.6021
Walnut Trail,41.785843,-72.285835
Donahue Road Exd,41.728577,-73.26226
Unnamed Private Drive,41.50853,-72.91386
Waterman Street,41.182106,-73.15832
Willoughby Street,41.68912,-72.9473
Lake Williams Drive,41.639828,-72.29761
Scenic View Drive,41.37641,-72.44273
Hoadley Ter,41.491127,-73.06768
Robins Sq East,41.086987,-73.431145
Hamilton Park Road,41.54517,-73.01815
Maple Trail,41.45217,-73.46899
Morganti Court,41.247475,-73.484726
Barber Street,41.814312,-72.6589
Alfredson Lane,41.58963,-73.49772
Rossiter Road,41.627686,-73.3144
Litchfield Town Farm Road,41.793552,-73.16797
Birchwood Drive,41.781525,-72.33891
Halsey Street,41.132854,-73.24689
Cove Circle,41.74457,-72.90211
Inland Drive,41.845436,-72.458725
New Hanover Avenue,41.52208,-72.81684
Weekepegme Trail,41.38548,-73.1843
Mount Easter Road,41.89633,-73.37466
Deer Hill Drive,41.382446,-73.449425
Yale Street,41.187874,-73.13301
Hillside Drive,41.939644,-72.46114
Iroquois Drive,41.272003,-72.52624
Woodland Road,41.78702,-72.59004
Wilburs Lane,41.367035,-72.72984
State Pier Road,41.36247,-72.09707
August Road,41.83475,-72.85613
Mimosa Circle,41.311676,-73.5027
Split Timber Place,41.054882,-73.57701
Goshen Road,41.31259,-72.13772
Tally Drive,41.120865,-73.38193
Jeep Trail,41.746826,-73.43916
State Highway 167,41.817924,-72.85105
Mamacock Road,41.300625,-72.23098
State Highway 150,41.432804,-72.80247
Jericho Road,41.543663,-73.105774
Dickerman Street,41.40283,-72.90046
Dorothy Road,41.69085,-72.92637
Old County Road,41.423416,-72.60471
Hardwood Road,41.691357,-72.85211
Headquarters Road,41.38205,-73.52769
Stafford Street,41.976852,-72.27329
Green Drive,41.80708,-71.90592
Fresh Meadow Road,41.304058,-72.82508
Charmers Lndg,41.111805,-73.37775
Bank Street,41.66655,-72.87035
Phipps Drive,41.26721,-72.970436
Cottage Place,41.71539,-72.21415
Herrmann Lane,41.322727,-73.3011
Indian Field Road,41.22125,-73.22381
Pine Tree Road,41.510056,-72.42102
Andrew Road,41.51376,-72.43378
Evergreen Cres,41.144176,-73.35755
Alder Street,41.5464,-73.05124
Mckinley Avenue,41.176598,-73.14236
State Highway 173,41.72598,-72.7366
Birdseye Road Exd,41.316753,-73.139854
Hanford Avenue,41.155006,-73.22724
Empress Drive,41.597534,-72.90557
Pam Bar Road,41.283226,-73.18703
Farm View Drive,41.5887,-73.36859
Highland View Avenue,41.35623,-72.90966
Cornerstone Drive,41.336544,-73.094574
Laura Lane,41.403355,-73.11137
Milo Drive,41.28349,-72.78573
Geraldine Circle,41.24228,-73.19758
Peddlers Drive,41.272636,-72.84203
Paul Braun Court,41.23949,-72.99422
Hunters Road Exd,41.56025,-72.07267
Buell Road South,41.72113,-73.12773
Wilbur Cross Parkway,41.24804,-73.08239
Granite Court,41.331112,-72.15497
Olmstead Road,41.31891,-73.4637
Stonegate Road,41.582375,-72.53435
Whitney Avenue,41.43858,-72.90968
Central Avenue,41.322273,-72.0715
Maplewood Trail,41.7841,-72.337166
Putting Green Road,41.207977,-73.245
Beers Place,41.204174,-73.12982
State Highway 217,41.575005,-72.70048
Derby Avenue,41.323124,-73.08016
Pond Way,41.736374,-72.18688
Meloy Road Exd,41.282223,-72.98538
Old Pasture Lane,41.437504,-72.9457
Harker Avenue,41.542896,-72.99649
North Rolling Acres Road,41.51438,-72.903404
Harmund Court,41.721672,-72.66451
Hubbard Road,41.920902,-72.447815
Guneva Drive,41.39035,-73.28675
Euclid Avenue,41.23443,-73.13586
Pleasant Drive,41.430664,-73.44592
Mountain Estates Drive,41.7971,-72.81211
Intervale Parkway,41.199383,-73.10597
Country Woods Lane,41.50648,-73.239944
Newton Place,41.52529,-72.096146
Arcadia Avenue,41.21248,-73.12313
Old Castle Drive,41.40363,-73.327515
Blossom Lane,41.614468,-71.97155
Brookside Road,41.260464,-73.42764
Highview Drive,41.779305,-73.07287
Josie Drive,41.372265,-72.792404
Hotel Road,41.93674,-72.37964
Scoville Ore Mine Road,42.015907,-73.43658
Old Mansfield Hollow Road,41.754055,-72.19118
Nelson Street,41.037075,-73.52882
Ephraims Path Exd,41.457664,-71.96778
Ventura Drive,41.5574,-72.28884
Three Meadows Lane,41.13456,-73.478584
Tower Road,41.72162,-72.22866
Rte 198,41.96354,-72.07966
Ensign Road,41.05838,-73.43811
Sanford Drive,41.29665,-73.09874
Winthrop Street,41.67619,-72.955414
Sheffield Street,41.290073,-72.37155
Center Street,41.076523,-73.469604
Mather Street,41.77977,-72.68243
Topaz Lane,41.29559,-73.218575
Bay View Avenue,41.350525,-71.98059
Charcoal Avenue,41.543373,-73.14163
Flanders Street,41.16507,-73.199974
Marjorie Lane,41.806427,-72.51907
Sherwood Lane,41.158405,-73.52768
Us Highway 6,41.764652,-72.6308
Behrle Drive,41.35775,-73.067535
Shell Beach Road,41.262955,-72.715904
Sunset Lane,41.613945,-72.74875
Founders Way,41.238132,-73.108315
Apple Street,41.477283,-72.835724
Walnut Ridge Court,41.086643,-73.5506
Mack Lane,41.34805,-72.39162
Old Railroad Road,41.821922,-72.90402
Shepards Knoll Drive,41.379047,-72.91837
Northwood Street,42.00411,-72.60201
Center Street,41.678898,-71.91646
Farwell Street,41.286617,-72.97855
Dimock Lane,41.77455,-72.4541
Mill River Road,41.170845,-73.274666
Knox Road,41.09705,-73.52805
Mcallister Avenue,41.098198,-73.43229
Wintonbury Road,41.879913,-72.774704
Williams Street,41.6369,-72.77031
Hilltop Road 3,41.337162,-72.97037
Princeton Drive,41.30765,-73.182816
Soffer Place,41.278614,-72.786804
Euclid Street,41.262722,-72.8485
Hunters Avenue,41.5645,-72.0555
Gayfield Road,41.53171,-73.01697
Russell Street,41.66661,-72.78988
Erin Court,41.084892,-73.43652
Milton Avenue,41.530483,-73.03044
Hillcrest,41.823273,-72.50608
Nutmeg Lane,41.083908,-73.49567
River Ridge Court,41.08197,-73.554794
Dewey Street,41.924873,-71.895096
Shuttle Meadow Road,41.650295,-72.85875
Russell Street,41.33661,-73.08792
Lovells Lane,41.406906,-73.30059
Forman Peirce Drive,41.75824,-73.18936
Farm Drive,41.761486,-72.533905
Extbrookfield Avenue,41.17954,-73.22178
Sylvian Street,41.50897,-72.08789
Ponderosa Drive,41.047005,-73.60435
Custer Street,41.724983,-72.7216
Pinnacle Road,41.820477,-72.488525
Cranston Ter,41.686424,-72.775475
Caroline Drive,41.79484,-72.54115
Concord Street,41.19767,-73.14218
Eagle Rock Trail,41.65717,-72.47469
Patricia Lane,41.058224,-73.59584
Magnolia Drive,42.02937,-72.56712
Little Lane,41.181408,-73.35882
Valley Lane,41.475727,-72.95749
High Meadow Road,41.625755,-72.44853
State Highway 47,41.63458,-73.30529
Fatima Drive,41.408733,-73.03754
Main Street,41.68696,-72.72183
Highview Drive,41.882576,-73.11728
Four Rod Road,41.617226,-72.76552
Running Brook Lane,41.245975,-73.11301
Butler Street,41.536785,-72.80602
Holly Street,41.20062,-73.09224
Valley View Court,41.58479,-72.849205
Haviland Road Exd,41.51746,-73.4315
West Main Street,41.647243,-72.40276
Jacobs Ter,41.546585,-72.65769
Drawbridge Road,41.471138,-72.06453
Willow Stream Drive,41.821487,-72.460846
Natchaug Street,41.718506,-72.19744
Boston Post Road,41.30365,-72.37483
Country Ridge Road,41.30186,-73.23834
Fedeshen Lane,41.586678,-72.38237
North Forty Road,41.696686,-73.11422
Depot Road Exd,41.65297,-71.97495
Hemlock Road,41.37572,-73.268005
Wedgewood Drive,41.506165,-73.07702
Trolley Crossing Lane,41.598812,-72.697624
Camp Road,41.644703,-71.96368
Sarah Drive,41.42784,-73.16926
Willow Lane,41.478497,-72.04596
Library Lane,41.87416,-72.80269
Chesterfield Road,41.63459,-72.39329
East Parkway,41.205925,-73.12233
Como Avenue,41.53596,-73.06469
West Street,41.391964,-73.458466
Village Farm Road,41.372063,-71.95709
Orchard Road,41.776478,-72.772934
Smith Road,41.929375,-73.20767
Cove Side Lane,41.348907,-71.91105
Hilliard Street,41.789288,-72.5404
North Kent No 1 Road,41.777767,-73.44669
Carey Street,41.718395,-72.2058
Lakeview Avenue,41.144753,-73.48404
Riverside Drive,41.94466,-71.88975
Club Road,41.721516,-72.18643
Sleepy Hollow Drive,41.397068,-73.471565
Perronette Drive,41.218697,-73.21583
Gregory Road,41.70287,-72.90747
Hawley Street,41.35831,-71.85083
Oliver Road,41.315624,-72.96734
Greenwood Lane,41.739983,-73.46632
Whitford Road,41.883873,-73.462425
Stage Road,41.298973,-72.37674
Tamarack Drive,41.57279,-73.433334
Colonial Place,41.322407,-72.968056
Chestnut Street,41.337368,-73.07727
Dorset Court,41.1426,-73.39285
Birchwood Lane,41.358376,-72.18534
Austin Road,41.193382,-73.10717
Us Highway 1,41.202785,-73.18904
Club Parkway,41.265625,-72.77373
Church Street,41.87343,-72.96684
Eagle Road,41.42051,-73.417984
Highcrest Drive,41.634335,-72.69043
Ascot Lane,41.863567,-73.066284
Partridge Lane,41.926155,-72.908066
Cherry Drive,41.525944,-73.4736
Heron Road,41.33573,-71.96991
Stepstone Hill Road,41.318676,-72.69458
Snowberry Lane,41.286373,-73.147285
Patricia Drive,41.835987,-72.4842
Southworth Street,41.229652,-73.077835
Adams Lane,41.12545,-73.514465
Conestoga Drive,41.28755,-72.595505
Central Street,41.67783,-72.8988
Boland Road,41.85085,-73.4921
Nottingham Drive,41.10842,-73.51364
Daley Drive,41.813988,-73.1112
Woodchuck Lane,41.798035,-73.032295
Jupiter Drive,41.406773,-73.05837
Olive Street,41.21034,-73.02406
Essex Street,41.318325,-72.87441
Otterbrook Drive,41.334896,-72.36912
Rosewood Avenue,41.555477,-72.05797
Bayview Avenue,41.316277,-72.20221
Oakland Court,41.343204,-72.03211
Prd,41.667492,-72.17214
Belltown Road,41.080452,-73.53156
Newberry Lane,41.716003,-72.609764
Adolphson Avenue,41.209675,-73.14729
Ocean View Street,41.253662,-72.89513
Cascio Road,41.34044,-73.06144
State Highway 401,41.923283,-72.69425
Pheasant Hill Road,41.736988,-72.81855
